text;emotion
Saya beli kaos ini 2pcs, 1 barang yang dikirim memiliki bercak yang sangat terlihat dan saya proses refund yang sangat lama prosesnya, Barang ke 2 juga memiliki bercak namun samar dan saya tidak terlihat sehingga sudah saya pakai dan tidak bisa saya proses refund. Mohon dibenahi quality check sebelum anda mengirim barang dengan harga segitu tidak murah bagi saya untuk sebuah kaos.;senang
Kurang enak sih menurut gw, mirip bau jovan.;senang
Baunya kayak pengharum ruangan kamar mandi.;senang
Bahan adem & bagus;senang
sesuai gambar tapi untuk lem nya kurang rapi ada kelihatan dikit;senang
Paketan yg ini kurang suka.,. Krna agak tipis.,. Gk yg sprti yg dtg duluan jk tebal halus n ak sgt suka baget., tpi gk apa2 dh oky juga mski agak tipis yg ini;senang
Sablon kurang rapi, untuk lainya sih lumayan lah;senang
Pesan warna maroon dan abu-abu dikirim maroon semua, padahal sudah saya chat penjual nya...;netral
Bagus adem;senang
Kualitas produk: Ukuran tdk sesui dgn yg d pajang;netral
Kualitas kain bagus, tp ukuran tdk sesuat dgn yg tertera,;senang
Kemarin 42 kebesaran jadi order lg yg ini pass dikaki swamii, cepet pula datangnyaa;senang
Bagus banget, apalgi buatan lokal yaa saya apresiasi. Tapi ada sedikit evaluasi dalam kerapihan di sepatunya yang harus di perbaiki kedepannya! Semoga yang belum beli segera check out sekarang juga dari pada branded tapi KW!! Kwkwkw;senang
Mantap;senang
Barang sampai tp sayang salah ukuran S nya terllu kecil dan pendek hrs nya peaan M;sedih
aerostreeet mah ga' usah di ragukan lagi..bahan uadem nyaman banget👍;senang
sudah langganan aerostreet...jadi sudah tidak di ragukan lagi..muantaaap👍;sedih
Kualitas produk: Bgus lh;netral
"Kualitas produk: Bagus
Bahan nya bgus, tpi ukuran nya aj gedeh L nya
Syang sekali egak bish di pakai am saya";senang
Murah berkualitas;senang
Murah berkualitas;senang
Mqntqpppppp;netral
Aneh yaaa ini barang belum saya terima kok sudah keterima,aneh bangeeet;senang
Keren;senang
baru mau di pasang lgsg copot 😭;netral
Size 42 ternyata kegedean;senang
J;netral
Mayan, cuma bagian dalam nya masih ada yang kurang cocok buat saya;senang
Bentuk dan ukuran: kegedean doang, selebihnya bagus;senang
Kebesaran dikit;senang
Pengiriman cepat, barang sesuai ciamik;senang
thankyou;netral
Pesen ukuran 40 yg datang 38,mana datangnya lama lagi;netral
bagus sesuai harapan;senang
Sesuai pesanan, tp bahannya kurang halus, agak kasar;senang
Langganan banget sama produk aero udah gatau berapa kaos karna emang sebagus itu bahanya 🤍;senang
Langganan banget sama produk aero udah gatau berapa kaos karna emang sebagus itu bahanya 🤍;senang
mantaaaap;netral
Bahannya cukup tebal sesuai harga, jaitannya rapih pokoknya mantaplah;senang
sedikit penyok;senang
Pesan warna hitam datang malh warna putih,;netral
detail finishing nya kureng;netral
kecewa, warna putih yang di atas beda sama warna putih yang di bawah, yang di atas kayak kumuh gitu aneh parah sih ini;senang
mntap;netral
Keren👍🏻;senang
Bagus;senang
Agak terlalu berat, warna putihnya lebih ke cream;netral
"Jahitannya gasingkron!!!!
Bikin gregetann,tapi warnanya bagus. Ya lumayan harga segitu berharap apa🥲";senang
"Sesuai harganya.
Bahan karet. Ringan
Msh Nyaman di pake jln dekat"".";senang
"Bahan karet
Msh nyaman krna di pake cma drumah
Sesuai harga
Pemgirimannya OK, cepat , aman paketnya 🫶";senang
ada beberapa bagian yang tidak rapih;senang
Bagus;senang
bagus kainnya tebal tapi minus di sablon, aku kira sablon tanam rupanya timbul jadi rawan rontok, punyaku sudah rontok sedikit;senang
Bagusssss;netral
terlalu besar;senang
ada nodanya 😌;sedih
"sablonannya kurang presisi pas tulisan ""EVOLUTION"" nya";senang
Zise kegedan;netral
Keren banget sendalnya ,,hanya sayang ukuran 40 kepanjangan dikaki suamiku;senang
sebelum saya buka paket sudah di video unboxing tetapi penjual tetap tidak menerima komplain sangat mengecewakan;senang
sandalya bagus,tlg di perhatikan packing nya.masak cuman selembar plastik tipis banget.nyampek sini sobek2,box nya juga ndak di slotip.klo ada apa2 kan kasian kurir nya.apalagi saat higtsesasen gini.;netral
Sendal nya bagus tapi atasnya tipiss;senang
Kainnya tebell,ademm,enak di pakai;netral
Sablonnya bagus banget mantapp;senang
Produk aerostreet tidak diragukan;sedih
agak kegedean dikit ukuran nya;netral
"Bagus, baha
nnya lumayan adem";senang
Lumyn;netral
-;netral
Nerawang;netral
Pengiriman lama check out tgl 22 datang tgl 28 jasa pengiriman nya ninja Xpress;netral
Bagus tp leher nya Agak melar yah;senang
Warna beda dari foto, bukan maroon lebih kecoklatan atau dark wine;netral
Ukuran 40 nya kecil;netral
Xl kebesaran tapi barang baguss;senang
Ya;netral
Ya;netral
Ya;netral
Ya;netral
Seneng banget dengan produk aerostreet, tapi untuk yang warna hitam bahannya lain dengan yang army, khaki, dan krem, cenderung terlalu longgar dan tipis untuk ukuran yang sama..;senang
Kainnya kasar dan kaku sihh;marah
Ada noda hitam di bagian depan kaos;senang
....;netral
Ini buat cwek yaa??;netral
Ini buat cewek yaa??;netral
Agak tipis nerawang gt kemeja nya maaf ya;senang
Good;senang
lumayan bagus;senang
Bgus dan adem bahnny;netral
Sesuai harga;senang
ukuran tidak sesuai. masih kebesaran;senang
ukuran tidak sesuai. masih terlalu  kebesaran;senang
Saya beli ukuran size nya 32 knp di antar nya 30 ya gimanaa yaa kr2;sedih
Barang nya bagus. Tapi bungkus nya penyok. Lebih perhatikan packing nya, beda perlakuan kalo beli sepatu;senang
"Barang tidak sesuai ya kakkkk
Tp yaudahlah ya gpp";senang
All good, tapi ekspedisi pengiriman nya gak jelas, saya bayar ongkir sampai depan rumah, tapi pihak ekspedisi bilang bukan rute mereka, kalau bukan rute mereka kenapa malah ambil, kan kocakkk, malah ujung-ujungnya saya jemput ke tempat ekspedisi nya langsung yang dari rumah saya makan waktu satu jam;senang
Warna di sablon nya cacat, ada corak warna lain;marah
Barangnya bagus empuk di pakai 👍 minus kotak penyok semua 🤣;senang
oke;netral
Biasa;senang
Parah , saya pesan 2 dengan motif yg beda tapi dikirim motif yang sama, seller konfirmasinya juga telat karena pesanan sudah terlanjur di pick up. Kecewa sih. Kalo barangnya memang barang kosong lebih baik usah ada di etalase. Mohon maaf , saya sangat kecewa.;senang
agak kurang sih packingannya, dengan harga segitu. tapi barangnya bagus lah;senang
barang bagus,minus di pengemasannya kotak nya penyok,selebihnya memuaskan;senang
Barang sesuai sangang pengiriman agak sdikit lambat;senang
Mantap mendarat dengan aman;senang
"L
Kualitas produk: Lumayan";senang
Kalau yang ini L nya gk terlalu gede bagus;senang
Ukuran L nya beda beda ada L normal ada L segede nah ini yang item segede gaban;netral
Paket sudah sampai, semoga sepatunya bisa kepake lama;netral
Gak pake bublewrap packingnya;netral
Akhirnya dtg jg;netral
kurang;netral
bagus;senang
"ada noda kuning gatau apaan 😔
overal bgs bahan tebel dan nyaman dipake cmn ta gtu";senang
"Barang tidak sesuai dengan yang di pesan sedikit kecewa😏
Baru kali ini setelah beberapa kali pesan baju tidak sesuai dgn yg di pesan";senang
"Bagus bahan alus enak tapi Agak kegedean ukurannya
Recommended lah next psen lagi dngan downsize";senang
Ok;netral
Kualitas barang lumayan lah sesuai dg harga, untuk pihak aerostreet bagian packing di perbaiki lagi, soalnya yg saya pesan tidak di kasih packing dus atau sterofoam bubble, sehingga rentan rijeck, alhamdulillah sepatu nya amannn;senang
"Ini size M besar bgt
Kualitas produk: Bagus";senang
Untuk celana aku kasih 5 star, tapi untuk baju? Itu warna beige atau latte? Gelap amat warna beige nya? Padahal sudah nyiapin celana yg pas buat warna beige jadi gak cocok... Gak sesuai sama digambar warna bajunya;senang
Bahannya lembut, sesuai gambar;senang
Gg;netral
Saya beli warna biru tua tapi koq yg datang biru muda (biru jeans);sedih
Produk sesuai tp warna agak lusuh tp is okey bordiran aman 98% lah;senang
Akan dirubah review ketika ada tanggung jawab dari seller;netral
"Produk bagus
Kualitas produk; Bagus
Pengiriman yang buruk lama sekali";senang
Bahannya bagus berkualitas;senang
Ku kira sampe agak di bawah lutut sedikit, tapi overalll bagussssss;netral
Bahan atasnya panass;senang
Worth it for the price;senang
Barang bagus pengiriman cukup cepat dan tepat waktu semoga awet ☝️ 👍 ♥️ 👌 ❤️;senang
Ada2 aja beli sandal datengnya besi;senang
jangan ragu kalo beli disni;sedih
Bahan nyaman dipakai;senang
Sangat memuaskan dengan produk kualitas bagus;senang
Ukuran 41 kekecilan padahal ukuran kaki ku biasa 40;senang
Bagus;senang
Sip;netral
Enteng, semoga awet;netral
Bagus Kualitasnya,tapi pas sampai ada sedikit noda di sepatu nya;senang
Bahannya seperti berudul,gak sesuai ekspektasi😓;senang
Pas di suami;netral
bagus;senang
Sesuai pas sayang nya box nya rusak..;senang
Kualitas produk: Bgs;netral
Produk lokal kualitas loyal🤞🙏;senang
Ok;netral
Sama produk belum nyampe tapi disini udh diterima;senang
Produk belum nyampe tapi disini laporan udh nyampe;netral
lumayan;senang
Sip;netral
Nyaman dipakai;senang
"Bagus sepatunya sesuai harga
Semoga awet...

#LokalJaya";senang
Ada bekas nodanya gak bersih;netral
Barangnya sesuai pesanan tapi duanya penyok mungkin ketimpa ditempat ekspedisinya, tp sendalnya bagus sesuai pesanan. Makasih ya;senang
Beli dr tgl 10 baru sampai tgl 27;netral
Kirain 19 dpt 3 trnyata 1;netral
Oke;netral
Good;senang
Bagus, ukuran pas;senang
baguss;netral
Mantep pokonya;netral
Minta nya merah dikirim nya navy hadeuhhh;netral
good pruduk;senang
Kurang rapi;senang
Baguss bangett;netral
jahitannya ga rapi;senang
kurang puas;senang
Bagus, tapi Jebul kegedean, koyo numpak prau;senang
Ukuran tidak sesuai  yang kiri 43 yg kanan 42;senang
agak kecewa sih, ya kecewa aja, kecewa , yaaa aaa;marah
Boxnya penyok 😔;netral
Barang sesuai, tapi yang membuat kecewa adalah packing yang transparan membuat data pemesanan saya bocor kepada penipu yang merugikan saya, kenapa saya bisa tertipu ya karna saya kira itu dari real expedisi, dan bodoh nya saya bisa tertipu, ah sudah lah;senang
"barang sesuai gambar. bahan bagus . sol rapi.
cuma packingnya seadanya. 
Perbaiki dalam hal packing";senang
"Saran aja buat ntar sendalnya agak lebar!
Panjangnya udah sesuai cuman kesampingnya/lebarnya sempit banget";senang
Produk oke,,cuma kurang suka sama aromanya,pngiriman cepat,,,kurir oke,,,,slalu suka dgn produk2nya;senang
Baik;senang
Ok. Semoga awet;netral
Baik;senang
salud;netral
"Untuk brg bagus, minus di kurir pengiriman Ninja, selalu telat dri estimasi.
Bentuk dan ukuran: Bagus";senang
Lumayan;senang
Baik;senang
Kurang suka karena di bagian warna putih nya bahannya berbulu gitu jadi kurang suka aja, mohon admin di cek lagi barang sebelum pengiriman ada yang cacat/kurang tidak sepatu nya;senang
Baguss sesuai;senang
Bagus nyaman keren;senang
Bagus nyaman kereeenn;senang
"Kualitas produk: Bagus,jahitannya rapi,bahan adem,halus, bajunya pas
Suka banget semoga awet";senang
ukuran nya sesuai cuman sendal nya kurang lebar;senang
Ukuran pas;netral
Kok sablon nan nya retak;marah
Cocok dengan harga;senang
sesuai pesanan juman ada kesalahan teknis ,kemarin nanya saran buat uk baju buat TB 171 TB 60 d suruh ngambil L pas nyampe bener ukuran L tapi kekecilan 😭;netral
"Sangat buruk.. ukuran 43 kekecilan.. di toko lain tidak kekecilan baru ini kekecilan.. di tuker ukuran gk boleh.. kualitas lumayan pelayanan tidak recomended!!!

Pas online live katanya kalo retur buang2 waktu..
Anjay,, pelayanan sangat BURUK!!!";senang
Ukuran 39 sma kek ukuran kaki gajah;netral
untuk panjang mungkin pas. tapi untuk lebar kurang. kaki kurang masuk.;netral
...;netral
Kualitas bagus,ukuran pas,bahannya oke;netral
Aroma tidak seperti tembakau;senang
pengiriman sangat lama hampir seminggu,gada stiker nya coy;senang
Sepatu nya bagus tapi suede nya kek dah mati anjay;senang
Model nya bagus tapi pas di pake nya dan bahannya kelihatan murah banget, kurang nyaman dipakai lama soalnya KASAR bahan sendal nyaa;senang
Udah pernah beli berkali2 baju di sini. . . sebelumnya aman aja dan puas. . kali ini kurang puas ,maaf min. . . warna navy nya kaya dah pudar,ukurannya kemarin beli Ukuran M pas, ini gede banget, intinya ukurannya gak sama dengan ukuran M yang sebelumnya,semoga jadi poin perbaikan untuk kedepannya🙏;senang
pas mantap bosku;senang
Kualitas produk: Lumayan bagus;senang
bagus sesuai pesanan;senang
Looks oke, tpi bagian alas di dalam sepatu yang berisi tulisan timbul aerostreet malah buat kaki jadi sakit. Next better dibuat tulisannya  engga timbul karena jadi engga nyaman. Ini pertama kali pake aerostreet jdi semoga dipehartikan hal” sekecil ini. Thnks;senang
, 🫶🏻🫶🏻;netral
produk salah;marah
Aturan ambil size l size m di suami aku kekecilan  tapi Bhan ok nnti next co lagi;netral
lama;netral
Barangnya sesuai pesanan,harga oke kualitas oke pokoknya worth it👍;senang
Lagi gak beruntung aja, pecah di tengah jalan;netral
Kain lemes gak panas tp menerawang;marah
Ukuran L tapi gede banget.. beda dengan yg ukuran L yg biasa saya beli disini..;senang
Bagus;senang
Bahanya bagus dan nyaman dipakai;senang
sablonannya kurang mulus masih ada yang ga rata, tapi sablonannya kuat sih wort it lah di harga segitu;senang
Real pict, recomended;netral
kekecilan;netral
Bahanya sih;netral
ukuran nya engga sama kaya sendal aerostreet yg biasa ini mah lebih sempit amat yah ukuran 44 nya;senang
pesen kaos kok yg dateng malah korden😇😇😇;netral
Oke lah ya;netral
Ok;netral
Bentuk dan ukuran: sangat kecil, tolong perbaiki bagian upper sandal.;senang
"Warna: Sesuai pesanan
Bentuk dan ukuran: Bagus,pas";senang
Xl gede bgt.;netral
"Barang cepat sampai, sesuai uk, sesuai model
Kualitas produk: Jahitan rapi, warnabagus";senang
warna yang dikirim ga sesuai;senang
Okr;netral
Lengannya agak pendek, untuk tb 170/77;netral
Lengannya agak pendek, untuk tb 170/77;netral
Bagus, tp UK hrs up size biar nyaman;senang
Bagus, tp UK harus up size biar nyaman;senang
Lumayan lah, aku kira bakal slimfit. Ternyata ga begitu slimfit;senang
Kebesaran;senang
Sandalny yg satu besar yg satu kecil, tidak sesuai;senang
Tidak sesuai;senang
Tidak sesuai omongan;senang
bagus dan cepat,...;senang
.;netral
Barang sudah sampai cma bahannya agak kaku dkit, overall bagus thankz;senang
Barang sudah sampai cma bahannya agak kaku dkit, overall bagus thankz;senang
"Barangnya udah sampe
Bahannya lumayan bagus 👍
Cuman syang nya ngak sesuai dengan 
Pesenan, pesennya warna abu abu datang nya biru dongker...";senang
"Kualitas produk: untuk ketahanan parfum nya kurang lbh sama produk pada umumnya, dgn hrg segitu sedikit ckp mahal menurut saya.
Untuk packing, super aman.";senang
kekecilan, ukurannya sudah saya ukur menyesuaikan telapak kaki dan mengikuti standar toko tapi masih kekecilan;senang
bagian depan harusnya agak besar dikit lubang ya, bego design ukuran kaki 44 udh pasti kakinya besar tapi lubang depan kecil dikira punggung kaki datar. asu;senang
kerasss sepatunya;netral
ternyata terlalu panjang;senang
Keren sihh. Cuma size 40 sempit banget;senang
Sandal udah ok tapi kalo di lihat alas kaki nya cepat kotor kayak debu pasar cepat banget melengket di alas kaki nya cuma itu sih ke kurang nya selebihnya bagus 😄;senang
"spatu nya sih bagus, keren, nyaman dipakai. tapi kemasannya kayak males gitu, gadikasih box luarar. jadinya pas sampe kotak sepatunya ancur, jelek, padahal mau disimpen juga

sama tambahan buat sepatunya, finishing nya kurang rapih, jadi masih ada sisa benang keluar2an.";senang
Ukuran L kayak XL wkwkwk gak jelas;senang
Yg ini boleh;netral
Belum coba;netral
Ini juga ukuran L kayak XL , mentang mentang di borong, sebelumnya saya selalu beli di toko ini,kecewa sih;senang
Belum coba;netral
Belum coba;netral
Belum coba;netral
kecewa,pengiriman lamaa bngt dan paket diterima dalam keadaan terbuka,lain kali diperbaiki lagi kualitas pengirimannya kalo bisa jangan pake si ninja;senang
Aku udah beli kedua kali ini,kenapa yg ini ada kotoran ya🥲untung cuma sedikit 🙂;senang
Warnanya agak pudar;netral
Barang tida sesuai foto, saya pesen yg Putih semua datang nya ada warna hitam;senang
Bahannya tebel adem gitu;netral
Bagus, tapi agak kekecilan sedikit..;senang
Gak jelas yang di pesan warna apa yang dateng warna apa;senang
sandal nya gede sebelah;netral
Agak kekecilan;netral
Lumayan;senang
Bgus empuk tapi sempit;netral
Bagus;senang
Haaa;netral
Good produk;senang
Bahan baju nya bagus cuman di samblon nya ga nempel;senang
"Dri penjual ke ekspedisi pengiriman aja makan waktu 2hri, Dari ekspedisi nya malah cepet pengataran nya... 

Dimna mana mah,Dri penjual nya cepat ke ekspedisi nya... klo pengiriman lama di ekspedisi bru wajar.... kalo ini mah emang malas aja ngirim penjual nya, kalo kga dichatin !.. bahan standar";senang
"Pesan warna hitam malah dikirim warna krem -_-. Seharusnya jika stock kosong itu gantinya article lain dengan warna yang sama dan pembeli diberikan pilihan juga. Ini malah langsung diganti ""rekomendasi penjual"" warna krem, yang mana saya sebagai pembeli tidak mau warna tersebut.";senang
gerah bahannya haha;senang
Bagus bahan tebal;senang
"SEMOGA AEROSTREET BANGKRUT!! 
Toko yg sengaja menjual item barang yg sebenarnya sudah habis dan kemudian menghubungi untuk memaksa pembeli mau mengganti dengan item warna yg lain.
Saya beli 2 item panjang warna Hitam dan pendek warna Abu Tua, waktu dikonfirmasi dan kemudian transaksi kedua item barang tersebut bisa dibeli yg artinya ready.
Yg panjang diganti warna Hijau Army dan pendek memaksa saya utk mau mengganti dgn warna krem.
Saya sudah bilang bahwa saya tidak bersedia diganti warna krem dan minta utk dibatalkan saja.
Tapi AEROSTREET TETAP MEMAKSA UTK MENGIRIMKANNYA.
Setelah barang diterima saya komplain, barang saya retur sudah diterima Aerostreet tgl 23 Maret 2025 tapi karena memang Aerostreet nya kurang ajar barang tidak dikonfirmasi terima, sengaja agar supaya pengembalian dana saya tertahan.
Akhirnya komplain tertutup secara otomatis karena tidak di respon oleh Aerostreet dan sudah lewat 3 hari.";senang
